"","id","chr10p::chr10:0-40649191","chr10q::chr10:40649191-134758134","chr11p::chr11:0-52743313","chr11q::chr11:52743313-135127769","chr12p::chr12:0-35911664","chr12q::chr12:35911664-133324548","chr13p::chr13:0-16522942","chr13q::chr13:16522942-113566686","chr14p::chr14:0-11400261","chr14q::chr14:11400261-101161492","chr15p::chr15:0-17186630","chr15q::chr15:17186630-99753195","chr16p::chr16:0-36838903","chr16q::chr16:36838903-96330374","chr17p::chr17:0-25689679","chr17q::chr17:25689679-84276897","chr18p::chr18:0-18449624","chr18q::chr18:18449624-80542538","chr19p::chr19:0-27792923","chr19q::chr19:27792923-61707364","chr1p::chr1:0-124048267","chr1q::chr1:124048267-248387328","chr20p::chr20:0-28012753","chr20q::chr20:28012753-66210255","chr21p::chr21:0-11134529","chr21q::chr21:11134529-45090682","chr22p::chr22:0-14249622","chr22q::chr22:14249622-51324926","chr2p::chr2:0-93503283","chr2q::chr2:93503283-242696752","chr3p::chr3:0-94076514","chr3q::chr3:94076514-201105948","chr4p::chr4:0-52452474","chr4q::chr4:52452474-193574945","chr5p::chr5:0-48317879","chr5q::chr5:48317879-182045439","chr6p::chr6:0-59672548","chr6q::chr6:59672548-172126628","chr7p::chr7:0-62064435","chr7q::chr7:62064435-160567428","chr8p::chr8:0-45270456","chr8q::chr8:45270456-146259331","chr9p::chr9:0-46267185","chr9q::chr9:46267185-150617247","chrXp::chrX:0-59373565","chrXq::chrX:59373565-154259566","chrYp::chrY:0-10724418","chrYq::chrY:10724418-62460029"
"148","DO23942_tumor",364347.387151951,694535.705264761,464743.43084403,655812.537213353,297204.006289096,655117.095389602,479383.952820514,605050.052230147,592997.009479866,651035.781445283,611619.623064159,520076.147290582,328091.501860893,770167.256286019,298283.665920861,479541.24021062,259007.345685816,392432.998101345,491690.71193197,463377.544154325,1033001.37460441,1465049.78372307,275542.44468092,338763.380941103,516889.509757092,263826.310893834,597830.507407825,503150.034466106,698511.99036721,965454.996363821,738399.755045952,894145.18300825,389738.313522761,854060.721235172,496361.987630381,957441.271522112,407766.56030803,525675.903262347,647595.65369537,721089.281082281,334705.919428564,612744.040245739,347862.119630435,723845.951618518,190560.688377826,233883.505820995,47310.3811169176,238031.98794141
"149","DO24130_normal",369963.900294986,730443.315196853,447189.472009116,598055.84842534,322619.683442123,687672.247133683,416543.227917586,659400.299735728,502436.697262126,655139.004954169,474003.042702227,522320.395706408,273325.229497694,608465.531165229,287261.693281296,451774.616869257,258212.650560441,523786.043809345,374809.37096377,351676.617705324,881797.4292808,1015922.6047469,306470.889760617,344990.124789826,464482.861805851,307367.977208644,492207.17552346,426743.464790862,676782.896869964,1016032.99538525,747314.046917594,763350.435732205,395388.510750464,921952.34687193,468969.900671875,958696.134534696,432659.677355383,782436.674143148,582300.436223029,704692.345972572,342450.946622587,651152.650714171,399319.376136336,661519.852745804,213262.178951816,267753.001028533,57085.7826330292,293133.030553882
"150","DO24130_tumor",359878.205593419,706638.688810732,419599.480146041,563720.432886829,307301.963115294,643313.479179264,369137.749979584,601040.892393456,469388.73646666,937199.857960071,437889.768392082,488660.912238711,264969.149034268,501424.086429968,283659.654837148,430198.99425086,244318.974124492,485898.523799312,292012.840963846,260071.128085254,829041.389572925,1317357.36358605,291956.629586578,334168.292690515,417630.098696038,287339.727307256,450929.92706409,431556.850250237,638931.636079898,937255.571540037,678327.943875825,679438.414033683,356560.652243328,822960.579286014,568293.710823148,887223.619617018,731227.86845821,815569.459703033,790699.882485856,1209567.17517529,349870.147940901,719780.288687572,368468.228495405,625924.413230808,197968.204124079,261643.299062475,60014.868163923,288721.767076273
"151","DO24307_normal",391852.195058678,822374.92110175,412005.715501879,575152.994059663,306771.97481401,666238.375432496,282216.332749455,586047.390817742,448934.235148989,651061.862519037,387751.466451691,553785.58993559,324251.936832568,697763.45004456,320015.438766113,483974.000343083,278890.997637894,533586.433226952,488006.683523443,466170.126263689,983546.125240886,1316602.44164001,309025.154295415,362615.2872358,370763.650857017,277715.882805588,452630.688376532,481773.72112244,697779.707282503,981221.582293133,639186.10428892,629933.450616013,354026.222504264,802488.898608292,528710.074829876,1008557.05341456,406552.808871736,709443.024218975,605328.665871535,688539.312841013,346856.883847034,628028.858637249,377398.213385319,690836.183701028,217294.48111957,267069.412024408,49655.4632983901,234644.742981396
"152","DO24307_tumor",440214.947921577,858615.595182931,382295.714755426,516131.920368312,326009.883840927,721198.530686245,211052.824079002,456276.52853886,374423.191670348,681589.126361039,269567.54047654,470800.872753466,303262.816961069,635679.715060468,282744.00694328,584789.032231071,281422.711460614,525937.267692412,453167.530169181,479478.132920485,883569.494185977,1547009.34615843,339211.012292704,392956.298379444,277142.381669978,220165.849161797,359597.198469764,449295.067075396,728009.235006907,1024516.32515704,503502.191170249,631573.786592174,313117.448776633,693309.173192309,573430.770434096,850610.645650181,418108.289920931,662118.102991891,631800.232871981,661747.931283294,362045.694359155,758930.003251297,346565.983938133,606855.030298498,226073.831498588,293056.348721355,29041.7968807937,111504.265445342
"153","DO24467_normal",393620.968041526,818693.708748393,413113.153299283,578045.675002076,297094.87907217,648112.457123967,284489.183825332,595245.353186106,443779.461494452,650823.075909792,355880.235664005,543383.245805551,312911.013973147,744173.050150732,327350.911332613,480189.930373891,296446.879637163,535258.869274782,418053.7028372,407217.36638408,917053.373512811,1284267.7183231,300190.407931309,347724.863221531,365929.013762296,299631.340727923,436782.409899954,496900.132627413,705137.037612329,962321.318770999,613238.879159279,602349.070357713,328963.210298752,758785.833526826,462695.089339037,933799.142629216,440824.912440172,713975.540653516,614186.642545115,679169.233474576,362115.70649451,620161.158745382,382044.582922091,713517.706403134,208018.328907359,249735.974565858,58008.3678321983,238896.115562702
"154","DO24467_tumor",350826.214361739,857000.593431874,382233.526880899,616829.704984813,302612.24847203,661910.858256551,260887.558659998,438964.362358062,430535.38582468,729106.851183425,336074.975478515,504784.900619794,338838.436202912,785129.233481256,326379.975678041,502108.728085291,304822.171536516,527674.757184698,399831.506297154,399229.137415784,855909.677419247,1415925.19867797,313223.11344766,380146.537373675,337080.005402307,238101.789601375,425035.580603431,512587.521800186,741840.595199003,887626.285478229,566770.140337544,532582.639917364,291853.171425843,540352.627103113,452537.385940339,917789.038159903,403990.168559859,610351.084320265,603431.300326289,752487.434795283,346846.050847289,729496.58625988,397301.226262326,682581.993480336,210719.664133387,249060.371015381,57687.3504846159,231722.100299701
"155","DO24497_normal",302985.560622441,629736.674605407,355030.239996471,486086.372815034,256472.017701614,573077.950735579,239181.857708824,583846.705012581,349497.6161844,562501.830089922,310048.193131656,435085.857865853,217453.690217732,582792.930972411,231880.042118397,350291.185992469,179005.01742486,427155.466952035,290996.157964243,283182.678715896,754636.821556463,941582.274262455,224720.140658477,251424.95740407,288404.000382386,244970.99458651,345762.411104579,349010.604748548,606055.164532915,904710.652585915,599292.358782449,626192.812046802,320737.861044534,838529.260976299,401373.516008346,846663.797528872,373857.657682914,710001.164046113,494034.499356582,583457.023561733,290756.165474353,590814.016973649,336425.142084463,540483.410712803,340139.787996073,436757.14875378,21312.2722791598,30881.8190540196
"156","DO24497_tumor",292944.761553153,585083.574450449,376178.452966214,478276.125323686,251175.894534664,589510.129619345,254078.435694474,510005.833958222,359466.531342658,615463.888663045,286909.358275418,470622.292020656,237651.84108987,510456.787469053,188499.338005945,384270.938567648,233931.836548708,369975.379026584,278706.108169675,329928.198023517,893223.41248126,1050713.08247131,222489.707278577,262175.686849913,288039.37017166,292170.896692091,351588.918843176,333068.137827826,661117.616931789,867050.568802488,555949.908842162,766727.711392732,340910.076532869,886697.435543472,620743.896994516,895194.353605687,425036.941482613,681275.585337766,489418.967083813,632020.387940665,234217.980678863,767338.467912111,319443.263022364,542911.593902804,323781.381563756,387789.292035401,23338.1331888406,28367.0900194742
"157","DO2455_normal",343922.97120206,667701.076750029,383343.298705133,511325.757313656,297239.487402788,645069.703614361,418239.3231724,640245.036393687,472112.030506683,618101.306421512,439067.822313007,477833.333190453,238593.034525061,486071.494135867,193930.561958792,346589.812161952,242276.664123198,509659.433508033,337119.823795857,327090.037596022,826593.477187805,967504.911143828,272891.164239757,279672.775543168,456690.29335944,262694.990673098,490669.167342744,341297.267443922,620735.568438299,975914.470717973,784081.86548086,827740.288439264,430624.464467788,1011223.16460447,468721.174336681,949921.662196461,378416.868500017,770023.338534371,525781.96122681,678697.755585379,322085.478549411,642631.475550032,375605.654669051,592944.791554468,371875.433424019,480470.336207528,24424.2980880754,29250.0767112675
"158","DO2455_tumor",352496.055698397,620905.815552407,359086.358870684,509104.778192597,304165.860144487,589700.491706462,396399.674965265,623759.456002573,457592.442003936,763412.888899746,386279.092861469,458698.587633423,240567.07284267,594300.04754496,199658.89624728,533726.88728615,254834.203012271,472816.315582774,318903.291512006,305295.198967906,824834.291303445,976562.490534353,261666.498775726,390278.69150808,425046.330488641,321886.272673662,479630.665008435,348474.546731394,659868.793468538,1080607.19716481,775522.54770258,881262.189389937,324301.690408277,968331.935091774,629847.307015845,868052.455051339,339047.921901722,842236.251616114,547049.345983157,764569.055121468,314389.372314173,607688.940246835,347230.161210226,550895.711304593,377295.048531052,449684.910977811,24450.3441648315,25253.3257581463
"159","DO24646_normal",375137.460598707,743958.655010908,384267.461286433,530649.620214354,311355.023410347,647007.72012297,310071.511970581,577830.404398327,463554.784472697,620985.885440443,369271.414902347,493594.747342845,300041.385823858,705902.360935256,295147.001363158,430543.715334139,257612.928948222,491433.576349044,459213.492276155,452496.650508763,932833.318482009,1148716.08335201,286720.846647629,333785.649147808,369321.825739549,281563.590353346,439784.149263697,463404.74305398,658098.83710541,924473.521838702,622352.923254861,612023.365033374,339794.951766252,782945.321205639,487707.633500858,938673.19405341,399522.870907307,701510.32344894,579979.214845421,658344.650280212,332839.15941221,602193.905697049,378218.075631555,702343.476357995,194639.796780685,244018.415532865,53496.9028642722,247218.84741084
"160","DO24646_tumor",366665.77336819,769786.492312154,366159.806088737,544687.837220359,287439.180571057,605134.181325886,317816.583750894,571212.680472653,467298.576764739,487255.8499738,383303.961398774,519289.654036766,402189.665040244,739033.347362035,330786.996968386,649023.506565026,245781.327290392,433981.63378529,501454.692360051,490320.468242587,949581.02696998,1294582.71273107,269378.736345628,364222.098126058,393472.015944413,322975.197472126,434387.979099768,512092.596586087,750809.986838307,989802.60291043,540432.976011097,501713.624290137,354664.562011101,669511.513687556,491697.15178969,968912.935310208,458019.234972257,506146.371912006,649716.577825567,743539.346832813,401534.179438212,629042.13990964,292636.032530702,737250.240975924,214063.773262206,245488.468074553,28197.5007349595,104106.779641928
"161","DO24675_normal",376859.739032677,775779.241446891,393700.488616635,553269.466685382,302108.359430867,642853.031385393,277612.982771225,561789.70516877,427421.236531088,622274.338451886,351004.259879055,509714.846319886,307574.097737052,677302.281084743,289650.691347247,452100.705755081,248763.350775883,486271.79771729,444467.443932115,430523.430753228,924811.360841975,1181561.33036169,302297.871321735,354746.587105368,338825.09090003,265752.679361696,403962.026401796,462848.949368237,668420.733048137,937731.099560008,603436.286671267,589601.268999559,328084.270374147,750737.481120051,466027.904932084,923452.990716898,409719.609294189,691137.537997353,581627.973042551,664154.626164583,331937.07583386,593654.299236217,360614.150837033,664973.955332356,206727.318181669,250415.596670795,56771.8565634596,261556.587793786
"162","DO24675_tumor",473491.091892809,737294.025118821,430090.502601359,671764.037058253,305697.934684341,735406.970077384,212206.979439906,422135.572105049,328453.266610538,489353.158528841,249084.671927827,600576.280628729,324431.886491301,469797.711301892,235564.381276248,540187.630160528,248266.805806115,475478.224540153,463706.735377062,407220.194940079,1054772.07838976,999855.249722636,283888.236285281,460520.521849009,268702.237069508,192061.629636126,312629.524314697,467433.417562038,827075.037649264,852146.992921297,495079.682691402,563329.091916337,221345.863764172,509803.205612494,507932.37609504,690060.087018774,593006.737091455,476683.257433842,683588.689876355,737730.152581337,280788.077210631,569581.319617577,261867.057743658,620501.938900802,219831.231187702,242807.61642419,43775.045828351,137861.054882499
"163","DO24729_normal",358038.887621983,738705.562704376,427632.468861095,584837.373833184,279225.533739271,637438.765217576,389582.037005387,613494.317052815,476331.685599519,627112.500058978,455096.670547058,513338.242607465,281292.015806076,597865.433653543,261042.920746532,436064.213619909,239726.755970679,499463.940675912,404689.341820075,383560.961215934,903055.306433647,1055586.25275354,270364.878231166,320711.273107594,453754.28757036,274808.645041523,515819.172730944,415386.454591786,657316.983285352,978342.707059367,716666.881928276,731275.62003987,405604.058863105,894195.472688518,465234.370061697,942680.826242062,411089.679269696,735095.314529028,566677.40255087,689426.10492061,339421.282498179,637066.252254368,354618.289582693,654630.890256097,360989.319724556,449675.33987292,24998.0414719029,35021.0358017442
"164","DO24729_tumor",345725.567348225,731823.3378849,422929.508180427,579461.726839144,279453.962141572,637613.924584751,365690.339357063,580589.098524903,462268.510857946,617008.719322549,430121.001198325,467693.610439956,278343.530083283,607518.37842149,259227.760987487,420286.330556492,237043.469642587,491585.836586995,395240.878464361,374377.70331217,886358.075324674,1640536.18745632,258030.406701209,305426.524032631,432456.448081548,261479.734571844,495218.716274917,409170.676643173,658169.765360956,962866.534277301,683494.133510965,695714.24938785,379098.953667902,833633.180599443,458796.962733214,931785.043174591,578204.211695463,463749.609067419,568970.36166412,680485.359073861,326577.3821314,814499.464680845,338642.476507957,624496.531113238,356201.122416094,444461.039249609,24456.0370950168,36082.0006617321
